"INTERVAL_DATETIME","DUID","LASTCHANGED","MWH_READINGS_ANOMALY"
"7/6/2025 6:00","RPCG","7/6/2025 5:55",-0.6
"7/6/2025 6:00","RUBICON","7/6/2025 5:55",0.315
"7/6/2025 6:00","SHOAL1","7/6/2025 5:55",43.310001
"7/6/2025 6:00","TULLYSM1","7/6/2025 5:55",10
"7/6/2025 6:00","WAUBRAWF","7/6/2025 5:55",69.900002
"7/6/2025 6:00","WNSF1","7/6/2025 5:55",0
"7/6/2025 6:00","WOOLNTH1","7/6/2025 5:55",47.309998
"7/6/2025 6:00","YAMBUKWF","7/6/2025 5:55",0.6
"7/6/2025 6:00","YSWF1","7/6/2025 5:55",0
"7/6/2025 6:05","BARCSF1","7/6/2025 6:00",0.1
"7/6/2025 6:05","BUTLERSG","7/6/2025 6:00",7.499999
"7/6/2025 6:05","BWTR1","7/6/2025 6:00",-18.062559
"7/6/2025 6:05","CAPTL_WF","7/6/2025 6:00",0
"7/6/2025 6:05","CHALLHWF","7/6/2025 6:00",0
"7/6/2025 6:05","CLOVER","7/6/2025 6:00",0
"7/6/2025 6:05","CLUNY","7/6/2025 6:00",2.162051
"7/6/2025 6:05","CONDONG1","7/6/2025 6:00",13.02
"7/6/2025 6:05","CULLRGWF","7/6/2025 6:00",0
"7/6/2025 6:05","DIAPURWF1","7/6/2025 6:00",5.3
"7/6/2025 6:05","ERGT01","7/6/2025 6:00",0
"7/6/2025 6:05","GB01","7/6/2025 6:00",0
"7/6/2025 6:05","GRIFSF1","7/6/2025 6:00",0.001526
"7/6/2025 6:05","HUGSF1","7/6/2025 6:00",0
"7/6/2025 6:05","KEPBG1","7/6/2025 6:00",0.1
"7/6/2025 6:05","LRSF1","7/6/2025 6:00",0
"7/6/2025 6:05","MBAHNTH","7/6/2025 6:00",19.6
"7/6/2025 6:05","MLSP1","7/6/2025 6:00",0.015
"7/6/2025 6:05","MLWF1","7/6/2025 6:00",5.19
"7/6/2025 6:05","PALOONA","7/6/2025 6:00",6.85
"7/6/2025 6:05","PIONEER","7/6/2025 6:00",43.200001
"7/6/2025 6:05","PORTWF","7/6/2025 6:00",5.8
"7/6/2025 6:05","REPULSE","7/6/2025 6:00",4.037537
"7/6/2025 6:05","ROWALLAN","7/6/2025 6:00",-0.006485
"7/6/2025 6:05","ROYALLA1","7/6/2025 6:00",0
"7/6/2025 6:05","RPCG","7/6/2025 6:00",-0.6
"7/6/2025 6:05","RUBICON","7/6/2025 6:00",0.315
"7/6/2025 6:05","SHOAL1","7/6/2025 6:00",42.630001
"7/6/2025 6:05","TULLYSM1","7/6/2025 6:00",10
"7/6/2025 6:05","WAUBRAWF","7/6/2025 6:00",69.144997
"7/6/2025 6:05","WNSF1","7/6/2025 6:00",0
"7/6/2025 6:05","WOOLNTH1","7/6/2025 6:00",47.709999
"7/6/2025 6:05","YAMBUKWF","7/6/2025 6:00",1.2
"7/6/2025 6:05","YSWF1","7/6/2025 6:00",0
"7/6/2025 6:10","BARCSF1","7/6/2025 6:05",0.1
"7/6/2025 6:10","BUTLERSG","7/6/2025 6:05",7.499999
"7/6/2025 6:10","BWTR1","7/6/2025 6:05",-18.062559
"7/6/2025 6:10","CAPTL_WF","7/6/2025 6:05",0
"7/6/2025 6:10","CHALLHWF","7/6/2025 6:05",0
"7/6/2025 6:10","CLOVER","7/6/2025 6:05",0
"7/6/2025 6:10","CLUNY","7/6/2025 6:05",2.11902
"7/6/2025 6:10","CONDONG1","7/6/2025 6:05",12.98
"7/6/2025 6:10","CULLRGWF","7/6/2025 6:05",0
"7/6/2025 6:10","DIAPURWF1","7/6/2025 6:05",5.3
"7/6/2025 6:10","ERGT01","7/6/2025 6:05",0
"7/6/2025 6:10","GB01","7/6/2025 6:05",0
"7/6/2025 6:10","GRIFSF1","7/6/2025 6:05",0.001526
"7/6/2025 6:10","HUGSF1","7/6/2025 6:05",0
"7/6/2025 6:10","KEPBG1","7/6/2025 6:05",0.1
"7/6/2025 6:10","LRSF1","7/6/2025 6:05",0
"7/6/2025 6:10","MBAHNTH","7/6/2025 6:05",19.6
"7/6/2025 6:10","MLSP1","7/6/2025 6:05",0.015
"7/6/2025 6:10","MLWF1","7/6/2025 6:05",5.085
"7/6/2025 6:10","PALOONA","7/6/2025 6:05",6.8
"7/6/2025 6:10","PIONEER","7/6/2025 6:05",42.599998
"7/6/2025 6:10","PORTWF","7/6/2025 6:05",5.8
"7/6/2025 6:10","REPULSE","7/6/2025 6:05",4.323186
"7/6/2025 6:10","ROWALLAN","7/6/2025 6:05",-0.006485
"7/6/2025 6:10","ROYALLA1","7/6/2025 6:05",0
"7/6/2025 6:10","RPCG","7/6/2025 6:05",-0.6
"7/6/2025 6:10","RUBICON","7/6/2025 6:05",0.315
"7/6/2025 6:10","SHOAL1","7/6/2025 6:05",42.689999
"7/6/2025 6:10","TULLYSM1","7/6/2025 6:05",9.9
"7/6/2025 6:10","WAUBRAWF","7/6/2025 6:05",68.004997
"7/6/2025 6:10","WNSF1","7/6/2025 6:05",0
"7/6/2025 6:10","WOOLNTH1","7/6/2025 6:05",47.860001
"7/6/2025 6:10","YAMBUKWF","7/6/2025 6:05",1.2
"7/6/2025 6:10","YSWF1","7/6/2025 6:05",0
"7/6/2025 6:15","BARCSF1","7/6/2025 6:10",0.1
"7/6/2025 6:15","BUTLERSG","7/6/2025 6:10",7.499999
"7/6/2025 6:15","BWTR1","7/6/2025 6:10",-18.062559
"7/6/2025 6:15","CAPTL_WF","7/6/2025 6:10",0
"7/6/2025 6:15","CHALLHWF","7/6/2025 6:10",0
"7/6/2025 6:15","CLOVER","7/6/2025 6:10",0
"7/6/2025 6:15","CLUNY","7/6/2025 6:10",10.833145
"7/6/2025 6:15","CONDONG1","7/6/2025 6:10",13.48
"7/6/2025 6:15","CULLRGWF","7/6/2025 6:10",0
"7/6/2025 6:15","DIAPURWF1","7/6/2025 6:10",5.3
"7/6/2025 6:15","ERGT01","7/6/2025 6:10",0
"7/6/2025 6:15","GB01","7/6/2025 6:10",0
"7/6/2025 6:15","GRIFSF1","7/6/2025 6:10",0.001526
"7/6/2025 6:15","HUGSF1","7/6/2025 6:10",0
"7/6/2025 6:15","KEPBG1","7/6/2025 6:10",0.1
"7/6/2025 6:15","LRSF1","7/6/2025 6:10",0
"7/6/2025 6:15","MBAHNTH","7/6/2025 6:10",19.6
"7/6/2025 6:15","MLSP1","7/6/2025 6:10",0.015
"7/6/2025 6:15","MLWF1","7/6/2025 6:10",5.415
"7/6/2025 6:15","PALOONA","7/6/2025 6:10",6.71
"7/6/2025 6:15","PIONEER","7/6/2025 6:10",42.799999
"7/6/2025 6:15","PORTWF","7/6/2025 6:10",6.7
"7/6/2025 6:15","REPULSE","7/6/2025 6:10",4.094911
"7/6/2025 6:15","ROWALLAN","7/6/2025 6:10",-0.006485
"7/6/2025 6:15","ROYALLA1","7/6/2025 6:10",0
"7/6/2025 6:15","RPCG","7/6/2025 6:10",-0.6
"7/6/2025 6:15","RUBICON","7/6/2025 6:10",0.315
"7/6/2025 6:15","SHOAL1","7/6/2025 6:10",43.220001
"7/6/2025 6:15","TULLYSM1","7/6/2025 6:10",10.1
"7/6/2025 6:15","WAUBRAWF","7/6/2025 6:10",61.483002
"7/6/2025 6:15","WNSF1","7/6/2025 6:10",0
"7/6/2025 6:15","WOOLNTH1","7/6/2025 6:10",46.949997
"7/6/2025 6:15","YAMBUKWF","7/6/2025 6:10",0.7
"7/6/2025 6:15","YSWF1","7/6/2025 6:10",0
"7/6/2025 6:20","BARCSF1","7/6/2025 6:15",0.1
"7/6/2025 6:20","BUTLERSG","7/6/2025 6:15",7.499999
"7/6/2025 6:20","BWTR1","7/6/2025 6:15",-18.062559
"7/6/2025 6:20","CAPTL_WF","7/6/2025 6:15",0
"7/6/2025 6:20","CHALLHWF","7/6/2025 6:15",0
"7/6/2025 6:20","CLOVER","7/6/2025 6:15",0
"7/6/2025 6:20","CLUNY","7/6/2025 6:15",2.166629
"7/6/2025 6:20","CONDONG1","7/6/2025 6:15",65.14999999999999
"7/6/2025 6:20","CULLRGWF","7/6/2025 6:15",0
"7/6/2025 6:20","DIAPURWF1","7/6/2025 6:15",5.3
"7/6/2025 6:20","ERGT01","7/6/2025 6:15",0
"7/6/2025 6:20","GB01","7/6/2025 6:15",0
"7/6/2025 6:20","GERMCRK","7/6/2025 6:15",15.592
"7/6/2025 6:20","GRIFSF1","7/6/2025 6:15",0.001526
"7/6/2025 6:20","HUGSF1","7/6/2025 6:15",0
"7/6/2025 6:20","KEPBG1","7/6/2025 6:15",0.1
"7/6/2025 6:20","LRSF1","7/6/2025 6:15",0
"7/6/2025 6:20","MBAHNTH","7/6/2025 6:15",19.6
"7/6/2025 6:20","MLSP1","7/6/2025 6:15",0.015
"7/6/2025 6:20","MLWF1","7/6/2025 6:15",5.31
"7/6/2025 6:20","PALOONA","7/6/2025 6:15",6.73
"7/6/2025 6:20","PIONEER","7/6/2025 6:15",42.5
"7/6/2025 6:20","PORTWF","7/6/2025 6:15",6.4
"7/6/2025 6:20","REPULSE","7/6/2025 6:15",4.088808
"7/6/2025 6:20","ROWALLAN","7/6/2025 6:15",-0.006485
"7/6/2025 6:20","ROYALLA1","7/6/2025 6:15",0
"7/6/2025 6:20","RPCG","7/6/2025 6:15",-0.6
"7/6/2025 6:20","RUBICON","7/6/2025 6:15",0.315
"7/6/2025 6:20","SHOAL1","7/6/2025 6:15",43.220001
"7/6/2025 6:20","TULLYSM1","7/6/2025 6:15",10
"7/6/2025 6:20","WAUBRAWF","7/6/2025 6:15",58.091999
"7/6/2025 6:20","WNSF1","7/6/2025 6:15",0
"7/6/2025 6:20","WOOLNTH1","7/6/2025 6:15",46.589996
"7/6/2025 6:20","YAMBUKWF","7/6/2025 6:15",0.8
"7/6/2025 6:20","YSWF1","7/6/2025 6:15",0
"7/6/2025 6:25","BARCSF1","7/6/2025 6:20",0.1
"7/6/2025 6:25","BUTLERSG","7/6/2025 6:20",7.499999
"7/6/2025 6:25","BWTR1","7/6/2025 6:20",-18.062559
"7/6/2025 6:25","CAPTL_WF","7/6/2025 6:20",0
"7/6/2025 6:25","CHALLHWF","7/6/2025 6:20",0
"7/6/2025 6:25","CLOVER","7/6/2025 6:20",0
"7/6/2025 6:25","CLUNY","7/6/2025 6:20",2.157473
"7/6/2025 6:25","CONDONG1","7/6/2025 6:20",12.98
"7/6/2025 6:25","CULLRGWF","7/6/2025 6:20",0.55
"7/6/2025 6:25","DIAPURWF1","7/6/2025 6:20",5.3
"7/6/2025 6:25","ERGT01","7/6/2025 6:20",0
"7/6/2025 6:25","GB01","7/6/2025 6:20",0
"7/6/2025 6:25","GERMCRK","7/6/2025 6:20",15.837
"7/6/2025 6:25","GRIFSF1","7/6/2025 6:20",0.001526
"7/6/2025 6:25","HUGSF1","7/6/2025 6:20",0
"7/6/2025 6:25","KEPBG1","7/6/2025 6:20",0.1
"7/6/2025 6:25","LRSF1","7/6/2025 6:20",0
"7/6/2025 6:25","MBAHNTH","7/6/2025 6:20",19.6
"7/6/2025 6:25","MLSP1","7/6/2025 6:20",0.015
"7/6/2025 6:25","MLWF1","7/6/2025 6:20",7.14
"7/6/2025 6:25","PALOONA","7/6/2025 6:20",6.8
"7/6/2025 6:25","PIONEER","7/6/2025 6:20",43
"7/6/2025 6:25","PORTWF","7/6/2025 6:20",6.4
"7/6/2025 6:25","REPULSE","7/6/2025 6:20",4.330511
"7/6/2025 6:25","ROWALLAN","7/6/2025 6:20",-0.032425
"7/6/2025 6:25","ROYALLA1","7/6/2025 6:20",0
"7/6/2025 6:25","RPCG","7/6/2025 6:20",-0.6
"7/6/2025 6:25","RUBICON","7/6/2025 6:20",0.315
"7/6/2025 6:25","SHOAL1","7/6/2025 6:20",43.309998
"7/6/2025 6:25","TULLYSM1","7/6/2025 6:20",10
"7/6/2025 6:25","WAUBRAWF","7/6/2025 6:20",57.292999
"7/6/2025 6:25","WNSF1","7/6/2025 6:20",0
"7/6/2025 6:25","WOOLNTH1","7/6/2025 6:20",45.580002
"7/6/2025 6:25","YAMBUKWF","7/6/2025 6:20",0.7
"7/6/2025 6:25","YSWF1","7/6/2025 6:20",0
"7/6/2025 6:30","BARCSF1","7/6/2025 6:25",0.1
"7/6/2025 6:30","BUTLERSG","7/6/2025 6:25",7.499999
"7/6/2025 6:30","BWTR1","7/6/2025 6:25",-17.54812
"7/6/2025 6:30","CAPTL_WF","7/6/2025 6:25",0
"7/6/2025 6:30","CHALLHWF","7/6/2025 6:25",0
"7/6/2025 6:30","CLOVER","7/6/2025 6:25",0
"7/6/2025 6:30","CLUNY","7/6/2025 6:25",2.099794
"7/6/2025 6:30","CONDONG1","7/6/2025 6:25",12.64
"7/6/2025 6:30","CULLRGWF","7/6/2025 6:25",0.9
"7/6/2025 6:30","DIAPURWF1","7/6/2025 6:25",5.3
"7/6/2025 6:30","ERGT01","7/6/2025 6:25",0
"7/6/2025 6:30","GB01","7/6/2025 6:25",0
"7/6/2025 6:30","GRIFSF1","7/6/2025 6:25",0.001526
"7/6/2025 6:30","HUGSF1","7/6/2025 6:25",0
"7/6/2025 6:30","KEPBG1","7/6/2025 6:25",0.1
"7/6/2025 6:30","LRSF1","7/6/2025 6:25",0
"7/6/2025 6:30","MBAHNTH","7/6/2025 6:25",19.6
"7/6/2025 6:30","MLSP1","7/6/2025 6:25",0.015
"7/6/2025 6:30","MLWF1","7/6/2025 6:25",6.885
"7/6/2025 6:30","PALOONA","7/6/2025 6:25",6.85
"7/6/2025 6:30","PIONEER","7/6/2025 6:25",41.599998
"7/6/2025 6:30","PORTWF","7/6/2025 6:25",5.8
"7/6/2025 6:30","REPULSE","7/6/2025 6:25",4.164492
"7/6/2025 6:30","ROWALLAN","7/6/2025 6:25",-0.006485
"7/6/2025 6:30","ROYALLA1","7/6/2025 6:25",0
"7/6/2025 6:30","RPCG","7/6/2025 6:25",-0.6
"7/6/2025 6:30","RUBICON","7/6/2025 6:25",0.315
"7/6/2025 6:30","SHOAL1","7/6/2025 6:25",43.48
"7/6/2025 6:30","TULLYSM1","7/6/2025 6:25",10
"7/6/2025 6:30","WAUBRAWF","7/6/2025 6:25",63.606998
"7/6/2025 6:30","WNSF1","7/6/2025 6:25",0
"7/6/2025 6:30","WOOLNTH1","7/6/2025 6:25",46.579998
"7/6/2025 6:30","YAMBUKWF","7/6/2025 6:25",0.7
"7/6/2025 6:30","YSWF1","7/6/2025 6:25",0
"7/6/2025 6:35","BARCSF1","7/6/2025 6:30",0.5
"7/6/2025 6:35","BUTLERSG","7/6/2025 6:30",7.499999
"7/6/2025 6:35","BWTR1","7/6/2025 6:30",-17.54812
"7/6/2025 6:35","CAPTL_WF","7/6/2025 6:30",0
"7/6/2025 6:35","CHALLHWF","7/6/2025 6:30",1.3
"7/6/2025 6:35","CLOVER","7/6/2025 6:30",0
"7/6/2025 6:35","CLUNY","7/6/2025 6:30",2.172122
"7/6/2025 6:35","CONDONG1","7/6/2025 6:30",12.54
"7/6/2025 6:35","CULLRGWF","7/6/2025 6:30",1.42
"7/6/2025 6:35","DIAPURWF1","7/6/2025 6:30",5.3
"7/6/2025 6:35","ERGT01","7/6/2025 6:30",0
"7/6/2025 6:35","GB01","7/6/2025 6:30",0
"7/6/2025 6:35","GERMCRK","7/6/2025 6:30",15.975
"7/6/2025 6:35","GRIFSF1","7/6/2025 6:30",0.00763
"7/6/2025 6:35","HUGSF1","7/6/2025 6:30",0
"7/6/2025 6:35","KEPBG1","7/6/2025 6:30",0.1
"7/6/2025 6:35","LRSF1","7/6/2025 6:30",0
"7/6/2025 6:35","MBAHNTH","7/6/2025 6:30",19.700001
"7/6/2025 6:35","MLSP1","7/6/2025 6:30",0.075
"7/6/2025 6:35","MLWF1","7/6/2025 6:30",5.895
"7/6/2025 6:35","PALOONA","7/6/2025 6:30",6.85
"7/6/2025 6:35","PIONEER","7/6/2025 6:30",40.5
"7/6/2025 6:35","PORTWF","7/6/2025 6:30",4.9
"7/6/2025 6:35","REPULSE","7/6/2025 6:30",4.209659
"7/6/2025 6:35","ROWALLAN","7/6/2025 6:30",-0.006485
"7/6/2025 6:35","ROYALLA1","7/6/2025 6:30",0
"7/6/2025 6:35","RPCG","7/6/2025 6:30",-0.6
"7/6/2025 6:35","RUBICON","7/6/2025 6:30",0.18
"7/6/2025 6:35","SHOAL1","7/6/2025 6:30",42.809998
"7/6/2025 6:35","TULLYSM1","7/6/2025 6:30",9.9
"7/6/2025 6:35","WAUBRAWF","7/6/2025 6:30",87.181999
"7/6/2025 6:35","WNSF1","7/6/2025 6:30",0
"7/6/2025 6:35","WOOLNTH1","7/6/2025 6:30",44.299999
"7/6/2025 6:35","YAMBUKWF","7/6/2025 6:30",0.9
"7/6/2025 6:35","YSWF1","7/6/2025 6:30",0
"7/6/2025 6:40","BARCSF1","7/6/2025 6:35",0.1
"7/6/2025 6:40","BUTLERSG","7/6/2025 6:35",7.499999
"7/6/2025 6:40","BWTR1","7/6/2025 6:35",-17.54812
"7/6/2025 6:40","CAPTL_WF","7/6/2025 6:35",0
"7/6/2025 6:40","CHALLHWF","7/6/2025 6:35",1
"7/6/2025 6:40","CLOVER","7/6/2025 6:35",0
"7/6/2025 6:40","CLUNY","7/6/2025 6:35",2.142824
"7/6/2025 6:40","CONDONG1","7/6/2025 6:35",11.94
"7/6/2025 6:40","CULLRGWF","7/6/2025 6:35",2.41
"7/6/2025 6:40","DIAPURWF1","7/6/2025 6:35",5.3
"7/6/2025 6:40","ERGT01","7/6/2025 6:35",0
"7/6/2025 6:40","GB01","7/6/2025 6:35",0
"7/6/2025 6:40","GERMCRK","7/6/2025 6:35",15.686
"7/6/2025 6:40","GRIFSF1","7/6/2025 6:35",0.001526
"7/6/2025 6:40","HUGSF1","7/6/2025 6:35",0
"7/6/2025 6:40","KEPBG1","7/6/2025 6:35",0.1
"7/6/2025 6:40","LRSF1","7/6/2025 6:35",0
"7/6/2025 6:40","MBAHNTH","7/6/2025 6:35",98.500005
"7/6/2025 6:40","MLSP1","7/6/2025 6:35",0.015
"7/6/2025 6:40","MLWF1","7/6/2025 6:35",6
"7/6/2025 6:40","PALOONA","7/6/2025 6:35",6.75
"7/6/2025 6:40","PIONEER","7/6/2025 6:35",41.599998
"7/6/2025 6:40","PORTWF","7/6/2025 6:35",5.2
"7/6/2025 6:40","REPULSE","7/6/2025 6:35",16.217899
"7/6/2025 6:40","ROWALLAN","7/6/2025 6:35",-0.006485
"7/6/2025 6:40","ROYALLA1","7/6/2025 6:35",0
"7/6/2025 6:40","RPCG","7/6/2025 6:35",-0.6
"7/6/2025 6:40","RUBICON","7/6/2025 6:35",0.315
"7/6/2025 6:40","SHOAL1","7/6/2025 6:35",43.099998
"7/6/2025 6:40","TULLYSM1","7/6/2025 6:35",9.9
"7/6/2025 6:40","WAUBRAWF","7/6/2025 6:35",106.468002
"7/6/2025 6:40","WNSF1","7/6/2025 6:35",0
"7/6/2025 6:40","WOOLNTH1","7/6/2025 6:35",42.080002
"7/6/2025 6:40","YAMBUKWF","7/6/2025 6:35",0.7
"7/6/2025 6:40","YSWF1","7/6/2025 6:35",0
"7/6/2025 6:45","BARCSF1","7/6/2025 6:40",0.1
"7/6/2025 6:45","BUTLERSG","7/6/2025 6:40",7.499999
"7/6/2025 6:45","BWTR1","7/6/2025 6:40",-17.20516
"7/6/2025 6:45","CAPTL_WF","7/6/2025 6:40",0
"7/6/2025 6:45","CHALLHWF","7/6/2025 6:40",1.1
"7/6/2025 6:45","CLOVER","7/6/2025 6:40",0
"7/6/2025 6:45","CLUNY","7/6/2025 6:40",2.133669
"7/6/2025 6:45","CONDONG1","7/6/2025 6:40",12.44
"7/6/2025 6:45","CULLRGWF","7/6/2025 6:40",1.36
"7/6/2025 6:45","DIAPURWF1","7/6/2025 6:40",5.3
"7/6/2025 6:45","ERGT01","7/6/2025 6:40",0
"7/6/2025 6:45","GB01","7/6/2025 6:40",0
"7/6/2025 6:45","GERMCRK","7/6/2025 6:40",16.153
"7/6/2025 6:45","GRIFSF1","7/6/2025 6:40",0.001526
"7/6/2025 6:45","HUGSF1","7/6/2025 6:40",0
"7/6/2025 6:45","KEPBG1","7/6/2025 6:40",0.1
"7/6/2025 6:45","LRSF1","7/6/2025 6:40",0
"7/6/2025 6:45","MBAHNTH","7/6/2025 6:40",19.6
"7/6/2025 6:45","MLSP1","7/6/2025 6:40",0.015
"7/6/2025 6:45","MLWF1","7/6/2025 6:40",5.265
"7/6/2025 6:45","PALOONA","7/6/2025 6:40",6.9
"7/6/2025 6:45","PIONEER","7/6/2025 6:40",42
"7/6/2025 6:45","PORTWF","7/6/2025 6:40",5.8
"7/6/2025 6:45","REPULSE","7/6/2025 6:40",16.509651
"7/6/2025 6:45","ROWALLAN","7/6/2025 6:40",-0.006485
"7/6/2025 6:45","ROYALLA1","7/6/2025 6:40",0
"7/6/2025 6:45","RPCG","7/6/2025 6:40",-0.6
"7/6/2025 6:45","RUBICON","7/6/2025 6:40",0.315
"7/6/2025 6:45","SHOAL1","7/6/2025 6:40",43.459999
"7/6/2025 6:45","TULLYSM1","7/6/2025 6:40",10
"7/6/2025 6:45","WAUBRAWF","7/6/2025 6:40",97.588997
"7/6/2025 6:45","WNSF1","7/6/2025 6:40",0
"7/6/2025 6:45","WOOLNTH1","7/6/2025 6:40",45.879997
"7/6/2025 6:45","YAMBUKWF","7/6/2025 6:40",0.8
"7/6/2025 6:45","YSWF1","7/6/2025 6:40",0
"7/6/2025 6:50","BARCSF1","7/6/2025 6:45",0.1
"7/6/2025 6:50","BUTLERSG","7/6/2025 6:45",7.499999
"7/6/2025 6:50","BWTR1","7/6/2025 6:45",-18.91996
"7/6/2025 6:50","CAPTL_WF","7/6/2025 6:45",0
"7/6/2025 6:50","CHALLHWF","7/6/2025 6:45",2
"7/6/2025 6:50","CLOVER","7/6/2025 6:45",0
"7/6/2025 6:50","CLUNY","7/6/2025 6:45",2.162051
"7/6/2025 6:50","CONDONG1","7/6/2025 6:45",12.88
"7/6/2025 6:50","CULLRGWF","7/6/2025 6:45",1.44
"7/6/2025 6:50","DIAPURWF1","7/6/2025 6:45",5.3
"7/6/2025 6:50","ERGT01","7/6/2025 6:45",0
"7/6/2025 6:50","GB01","7/6/2025 6:45",0
"7/6/2025 6:50","GERMCRK","7/6/2025 6:45",15.453
"7/6/2025 6:50","GRIFSF1","7/6/2025 6:45",0.001526
"7/6/2025 6:50","HUGSF1","7/6/2025 6:45",0
"7/6/2025 6:50","KEPBG1","7/6/2025 6:45",0.1
"7/6/2025 6:50","LRSF1","7/6/2025 6:45",0
"7/6/2025 6:50","MBAHNTH","7/6/2025 6:45",19.6
"7/6/2025 6:50","MLSP1","7/6/2025 6:45",0.015
"7/6/2025 6:50","MLWF1","7/6/2025 6:45",5.235
"7/6/2025 6:50","PALOONA","7/6/2025 6:45",6.88
"7/6/2025 6:50","PIONEER","7/6/2025 6:45",39
"7/6/2025 6:50","PORTWF","7/6/2025 6:45",6.7
"7/6/2025 6:50","REPULSE","7/6/2025 6:45",16.31922
"7/6/2025 6:50","ROWALLAN","7/6/2025 6:45",-0.006485
"7/6/2025 6:50","ROYALLA1","7/6/2025 6:45",0
"7/6/2025 6:50","RPCG","7/6/2025 6:45",-0.6
"7/6/2025 6:50","RUBICON","7/6/2025 6:45",0.315
"7/6/2025 6:50","SHOAL1","7/6/2025 6:45",43.73
"7/6/2025 6:50","TULLYSM1","7/6/2025 6:45",10
"7/6/2025 6:50","WAUBRAWF","7/6/2025 6:45",84.899002
"7/6/2025 6:50","WNSF1","7/6/2025 6:45",0
"7/6/2025 6:50","WOOLNTH1","7/6/2025 6:45",46.169998
"7/6/2025 6:50","YAMBUKWF","7/6/2025 6:45",1.1
"7/6/2025 6:50","YSWF1","7/6/2025 6:45",0
"7/6/2025 6:55","BARCSF1","7/6/2025 6:50",0.1
"7/6/2025 6:55","BUTLERSG","7/6/2025 6:50",7.499999
"7/6/2025 6:55","BWTR1","7/6/2025 6:50",-19.89168
"7/6/2025 6:55","CAPTL_WF","7/6/2025 6:50",0
"7/6/2025 6:55","CHALLHWF","7/6/2025 6:50",3.3
"7/6/2025 6:55","CLOVER","7/6/2025 6:50",0
"7/6/2025 6:55","CLUNY","7/6/2025 6:50",2.200504
"7/6/2025 6:55","CONDONG1","7/6/2025 6:50",12.1
"7/6/2025 6:55","CULLRGWF","7/6/2025 6:50",1.36
"7/6/2025 6:55","DIAPURWF1","7/6/2025 6:50",5.3
"7/6/2025 6:55","ERGT01","7/6/2025 6:50",0
"7/6/2025 6:55","GB01","7/6/2025 6:50",0
"7/6/2025 6:55","GERMCRK","7/6/2025 6:50",15.245
"7/6/2025 6:55","GRIFSF1","7/6/2025 6:50",0.001526
"7/6/2025 6:55","HUGSF1","7/6/2025 6:50",0
"7/6/2025 6:55","KEPBG1","7/6/2025 6:50",0.1
"7/6/2025 6:55","LRSF1","7/6/2025 6:50",0
"7/6/2025 6:55","MBAHNTH","7/6/2025 6:50",19.6
"7/6/2025 6:55","MLSP1","7/6/2025 6:50",0.015
"7/6/2025 6:55","MLWF1","7/6/2025 6:50",5.565
"7/6/2025 6:55","PALOONA","7/6/2025 6:50",6.94
"7/6/2025 6:55","PIONEER","7/6/2025 6:50",38.400002
"7/6/2025 6:55","PORTWF","7/6/2025 6:50",5.4
"7/6/2025 6:55","REPULSE","7/6/2025 6:50",16.464485
"7/6/2025 6:55","ROWALLAN","7/6/2025 6:50",-0.005966
"7/6/2025 6:55","ROYALLA1","7/6/2025 6:50",0
"7/6/2025 6:55","RPCG","7/6/2025 6:50",-0.6
"7/6/2025 6:55","RUBICON","7/6/2025 6:50",0.315
"7/6/2025 6:55","SHOAL1","7/6/2025 6:50",43.360001
"7/6/2025 6:55","TULLYSM1","7/6/2025 6:50",10
"7/6/2025 6:55","WAUBRAWF","7/6/2025 6:50",78.359001
"7/6/2025 6:55","WNSF1","7/6/2025 6:50",0
"7/6/2025 6:55","WOOLNTH1","7/6/2025 6:50",45.09
"7/6/2025 6:55","YAMBUKWF","7/6/2025 6:50",1.6
"7/6/2025 6:55","YSWF1","7/6/2025 6:50",0
"7/6/2025 7:00","BARCSF1","7/6/2025 6:55",0.1
"7/6/2025 7:00","BUTLERSG","7/6/2025 6:55",7.499999
"7/6/2025 7:00","BWTR1","7/6/2025 6:55",-18.69132
"7/6/2025 7:00","CAPTL_WF","7/6/2025 6:55",0
"7/6/2025 7:00","CHALLHWF","7/6/2025 6:55",2.9
"7/6/2025 7:00","CLOVER","7/6/2025 6:55",0
"7/6/2025 7:00","CLUNY","7/6/2025 6:55",2.152895
"7/6/2025 7:00","CONDONG1","7/6/2025 6:55",12.87
"7/6/2025 7:00","CULLRGWF","7/6/2025 6:55",2.07
"7/6/2025 7:00","DIAPURWF1","7/6/2025 6:55",5.3
"7/6/2025 7:00","ERGT01","7/6/2025 6:55",0
"7/6/2025 7:00","GB01","7/6/2025 6:55",0
"7/6/2025 7:00","GERMCRK","7/6/2025 6:55",15.638
"7/6/2025 7:00","GRIFSF1","7/6/2025 6:55",0.001526
"7/6/2025 7:00","HUGSF1","7/6/2025 6:55",0
"7/6/2025 7:00","KEPBG1","7/6/2025 6:55",0.1
"7/6/2025 7:00","LRSF1","7/6/2025 6:55",0
"7/6/2025 7:00","MBAHNTH","7/6/2025 6:55",16.299999
"7/6/2025 7:00","MLSP1","7/6/2025 6:55",0.015
"7/6/2025 7:00","MLWF1","7/6/2025 6:55",5.79
"7/6/2025 7:00","PALOONA","7/6/2025 6:55",6.78
"7/6/2025 7:00","PIONEER","7/6/2025 6:55",42.400002
"7/6/2025 7:00","PORTWF","7/6/2025 6:55",3.5
"7/6/2025 7:00","REPULSE","7/6/2025 6:55",16.515755
